L1,L2,L3,L4,L5,L6,x,y,z,roll,pitch,yaw
19.598360,19.837056,22.355486,23.914530,20.840178,18.088292,0.834417,7.468836,19.102541,9.192074,19.127795,6.985404
18.601714,17.270331,15.953700,19.453173,18.995074,17.227781,6.006044,7.748244,14.788888,-5.197516,0.018657,-2.493020
13.614538,12.983922,15.714779,16.388114,13.243749,12.781922,-3.208354,4.608298,12.632068,7.464116,13.396442,2.375601
16.802540,15.413845,16.983312,18.443328,17.147215,19.207518,-6.992897,1.757186,15.326165,0.248273,4.398114,-17.051039
16.381086,11.988749,9.501286,12.598365,15.166528,16.661417,1.503851,4.005643,12.761355,-18.413735,-12.493727,3.860518
14.903724,11.862119,13.179240,15.707752,16.424949,17.928469,-4.948418,1.566285,13.779290,-14.989129,1.839326,-9.307163
14.127442,15.145463,19.322808,18.565521,18.993458,16.205588,-3.268051,-4.555317,15.546771,-8.520136,14.600251,19.682764
13.060341,13.193944,14.728352,15.383104,17.227939,17.600511,-4.233677,-5.728240,12.995390,-17.215931,12.511217,-9.603590
16.951803,13.498371,11.291537,12.874178,15.722393,16.677007,2.092841,2.224866,13.883786,-12.770597,-11.939011,8.911514
15.901772,14.990937,16.678696,16.106739,13.495244,16.168798,-7.395671,2.722917,13.100643,8.990108,0.697745,-6.646721
18.797574,20.059939,20.738760,21.678376,17.630563,17.250555,-0.814595,7.297578,17.498457,16.163886,2.133339,-15.730596
17.413384,18.004539,15.577869,11.972845,13.861174,18.807290,-4.580037,-7.366247,12.957398,3.717302,-10.554587,-17.830866
15.534854,15.507951,15.735528,15.274382,17.369631,18.072753,-1.795407,-5.117396,15.071696,-10.186783,-0.004017,-2.021706
22.399095,20.159378,21.291457,19.249778,16.803587,19.262209,-7.461421,7.530399,16.377341,6.785174,2.011290,18.849878
16.445570,18.032124,17.940621,18.924653,16.837888,13.213341,7.112577,5.223742,14.101021,16.174983,10.110733,5.224412
14.981727,16.326132,16.600442,16.759188,18.687666,18.491770,-0.650216,-7.109957,15.065030,-11.781332,8.991180,-9.317913
11.871151,15.264267,17.197970,17.285020,19.119146,14.659554,4.648236,-7.761338,12.781830,-2.694848,12.881752,11.315919
21.255093,19.841076,20.102478,20.330235,17.299253,19.814432,-6.289279,7.865857,16.702771,11.935295,-7.813512,-10.111046
15.530817,11.870454,11.330448,14.767548,17.407176,15.482299,4.167607,3.848660,12.810717,-12.596554,2.646763,15.238750
16.914057,17.092482,13.738678,15.666961,16.096482,15.210831,7.563862,2.721249,13.250681,-4.011527,-10.866263,-6.894527
15.830869,12.549483,15.368242,17.666652,16.726969,17.619780,-6.525996,4.674247,13.553811,-10.745847,7.695392,-3.523052
16.487939,18.284173,18.316676,12.815504,13.196175,13.841812,-1.988990,-4.947190,13.952727,14.157766,-14.080350,17.925921
17.349090,15.994302,18.740438,23.877619,24.041412,21.127145,0.252746,3.292235,19.689585,-19.609722,18.486818,-12.382914
20.453764,19.402742,20.734511,19.727519,22.084430,24.017638,-7.936676,-7.600010,17.753122,-15.855187,-0.364127,-1.305495
19.078932,18.916737,17.948006,21.331969,20.317999,17.866088,7.158147,7.292965,16.086148,-3.825158,2.698996,-6.909510
15.739128,15.077656,13.446321,12.176101,13.731458,15.869477,-0.775612,-2.120269,13.903833,-2.610431,-11.222345,-1.888479
17.805390,18.939403,19.250941,21.153134,24.805398,21.316566,7.730276,-7.901586,17.051889,-18.285755,7.436290,7.788245
13.931810,13.138594,16.079517,19.311848,18.586072,17.949256,-4.269998,0.318807,15.513091,-10.670257,18.319837,-16.668009
17.011466,20.863246,22.226746,20.763343,19.065228,18.993803,-2.121724,-7.114334,17.902045,10.090566,17.662586,-15.662525
15.014406,13.818699,16.481523,19.989417,17.596847,17.221611,-3.794584,5.469527,14.884155,-2.172062,11.772260,-17.128253
19.245711,17.455985,21.386116,22.033204,20.710052,19.954769,-7.788035,3.498611,17.788059,-9.243551,18.602159,13.108725
24.519950,20.814614,20.688942,21.186483,21.123360,24.089885,-6.873963,6.732970,19.698247,-6.943666,-9.084075,3.248476
17.808671,15.552010,13.752692,14.182685,11.993119,14.785735,-1.947725,7.236145,12.262437,8.798560,-17.092270,-3.752251
15.448850,16.209543,14.640338,12.028618,14.850922,15.912561,0.958031,-6.339853,13.105995,-1.549367,-12.728151,2.853393
15.978916,18.317280,18.029272,15.630839,14.403654,17.192354,-4.223210,-4.893053,14.741117,12.190479,3.639383,-18.104726
14.079818,14.962703,13.163551,12.588915,16.351304,17.167388,1.453906,-7.072870,12.407686,-18.144366,-2.927858,-7.593145
15.727040,18.903767,16.124838,15.272474,13.397134,12.332379,6.296158,0.693645,13.552107,15.155291,-7.557998,-12.791281
12.988539,13.356197,12.470375,13.785324,13.348640,12.559277,2.415556,1.534904,12.468674,-0.550082,0.258736,-4.877495
11.600300,12.966302,12.934752,13.877579,16.565756,15.921674,0.062253,-6.232615,12.011560,-19.670151,10.671256,-9.954605
13.953428,15.877891,14.849491,14.240219,16.094475,15.755893,2.310270,-5.889711,13.454938,-5.483594,1.653534,-6.028859
16.903797,18.619071,20.204153,20.812621,21.572868,18.109798,4.148166,-3.840512,18.281674,-0.539449,10.781668,10.669269
19.659638,18.401017,20.988091,22.628272,21.203178,19.807358,-2.737216,5.217446,19.342465,-2.721586,13.964601,6.680289
16.870100,16.796919,15.961031,15.155511,16.344507,16.767618,0.770886,-1.901002,15.956438,-1.016989,-5.583889,2.828498
17.796457,20.763809,18.819497,17.445567,16.135870,16.064060,4.186539,-1.763290,16.939577,10.759216,-3.244295,-13.307026
17.244137,17.259975,18.217565,16.047192,16.040831,17.971702,-5.576324,-3.241911,15.659807,1.425055,-2.595306,1.639009
16.067854,17.646142,17.126059,16.767394,20.044767,17.380601,6.648402,-7.429965,14.040208,-3.816815,-4.275414,12.285875
14.920075,17.152345,19.999249,20.686662,19.532557,14.767759,3.780846,-0.685223,17.082401,8.243535,19.011786,15.038796
16.768863,18.926729,14.373232,13.298775,15.314950,16.843723,6.538110,-5.231250,12.818241,-11.811667,-13.890051,-19.281444
16.029794,19.360576,19.603041,17.017978,15.671604,14.466488,1.742093,-3.265513,16.398869,16.056184,2.581226,3.107205
14.470195,17.396290,15.117617,11.805504,11.413485,12.451791,2.009473,-3.530378,12.864110,15.349754,-9.011376,-7.286111
12.759607,14.549224,17.706640,17.161708,13.705763,12.156630,-2.276994,1.358437,14.108861,13.750263,17.390679,4.281868
18.237995,21.998738,21.973483,19.217402,19.805627,16.807231,6.168855,-6.845651,16.980475,17.657920,-2.500251,14.910998
13.593164,13.159693,16.718659,17.879070,16.135911,14.775097,-3.777459,1.725628,14.512131,-1.789499,17.598582,2.561053
24.697469,19.175594,18.030051,21.495708,22.833412,26.482284,-6.326130,7.691597,19.439581,-16.646717,-16.579339,-13.728878
17.329050,14.953836,13.499815,11.865363,14.832446,18.082066,-2.803111,-2.759052,14.299923,-10.567124,-16.711556,3.917154
17.510166,15.781202,16.868350,20.110698,20.222060,18.928265,0.404640,4.056222,17.578174,-11.234655,7.580356,-3.176593
15.306248,15.670502,16.257974,13.103573,14.684149,17.023899,-5.104118,-6.644785,12.603157,-2.444825,-6.570539,1.610729
16.053397,13.032608,13.295337,14.047351,16.628385,16.187165,0.655974,1.042603,14.327954,-11.153747,-2.674891,17.449679
17.652270,14.237855,12.817336,13.136138,12.045734,15.547837,-3.310394,6.237179,12.076530,0.682385,-16.247201,0.734363
14.334158,18.896347,16.898971,16.589867,13.943828,11.479917,7.439801,0.209222,13.023386,13.259527,1.309499,-16.410543
15.663695,17.171749,19.973049,20.900864,19.340332,17.767408,-2.382892,-1.403861,18.010278,0.915719,17.790284,-5.973985
19.087782,16.317247,14.848971,14.660911,14.961854,16.983427,-1.067225,4.799396,15.108815,-0.519592,-11.496822,8.167226
15.566647,18.388588,14.746787,11.741729,12.667867,12.578725,5.520959,-3.782548,12.247563,16.467566,-16.335725,-5.363324
16.543426,16.386020,19.731067,21.370717,22.511072,20.198601,-2.554685,-3.495710,18.695150,-16.193341,16.482819,5.465190
18.812249,15.055621,13.922871,15.565855,17.527115,17.281873,2.425902,5.369414,14.805982,-5.976506,-3.456782,18.451357
19.703914,16.020994,12.928469,14.282872,15.521527,18.340219,0.438348,5.092501,15.050243,-8.063924,-19.482330,1.232012
15.896622,14.701246,17.380248,14.381863,15.726722,17.103467,-6.920494,-4.153221,13.012796,-13.587279,-3.903339,18.802602
17.203603,18.381935,16.076287,13.229735,14.601173,18.661384,-3.158976,-7.040945,13.933604,2.861697,-5.882431,-19.769235
16.276041,18.154596,16.715464,14.666484,14.447188,16.044429,-0.096008,-3.650233,15.331034,7.337534,-4.423315,-10.453936
12.507076,9.058313,11.260246,15.534558,17.503138,13.802110,2.694678,3.244635,12.057348,-16.489444,16.068087,14.031331
17.809473,18.560791,16.309104,17.796929,18.556375,16.764994,7.940999,1.019200,15.491228,-2.185367,-2.970618,-2.980593
16.456136,18.073170,15.491528,12.116242,11.624688,12.489214,2.166574,-0.283243,13.864404,19.982750,-15.250036,0.848188
17.969933,19.644920,18.899519,16.339919,18.737444,17.099198,4.337506,-6.735785,15.707323,7.823115,-12.401473,17.351754
20.947316,20.326205,17.779821,15.415095,16.641174,21.037385,-3.863256,-3.737855,17.619817,2.316657,-15.824346,-13.289289
13.462519,15.220097,18.237171,17.528387,13.766016,14.014411,-4.817851,0.983842,14.179305,15.661945,15.376528,-4.683457
19.461284,19.860813,19.000194,18.225916,19.008618,21.671295,-4.181912,-5.295567,17.882740,-1.583338,0.596791,-19.925850
23.349640,21.319484,18.330030,17.139540,18.988155,21.805605,0.307104,0.643579,19.940981,-1.787912,-19.962926,4.117377
19.609027,21.336170,20.918335,21.331071,19.128544,18.701673,1.899005,2.427842,19.612837,7.684411,1.357716,-14.907971
16.731829,15.354751,17.647302,15.176590,13.835526,15.189005,-6.401889,1.626237,13.684633,0.996446,2.966385,17.958209
25.345618,20.432186,17.703836,19.520662,21.359048,24.713242,-1.500162,7.510943,19.927669,-14.008163,-19.246107,2.977259
21.887984,24.822815,22.148352,20.192187,19.684032,19.171049,7.538982,-2.604620,19.564424,13.577481,-7.867731,-8.126971
18.592545,20.708322,21.347165,20.366982,18.027863,16.270401,2.408749,1.980115,18.748028,15.654506,6.399153,4.656958
17.185704,15.704524,16.529444,18.991717,19.726553,16.667558,4.526594,3.821166,16.043380,-2.612113,10.360121,14.948062
16.454955,16.359565,19.723243,18.142425,14.212375,14.791464,-6.720281,3.653022,14.357448,13.719876,14.879230,11.614824
17.361236,19.739371,23.436651,22.793189,20.892924,17.134207,-0.311021,-1.801935,19.756448,9.550482,18.802519,19.795367
17.971313,17.410654,17.545609,12.066055,10.876679,14.936881,-6.935681,-0.628215,13.034262,9.898042,-15.332541,15.138322
17.323533,14.086561,13.788607,16.121646,16.714671,17.610536,-1.045709,4.832971,14.934330,-10.833161,-3.693117,0.586527
12.499291,11.540987,10.319632,12.297718,14.607337,15.089506,0.738131,-1.389311,12.240346,-16.896454,-1.648031,-7.324853
18.132673,19.200280,16.906299,14.533512,15.830498,14.511804,5.716410,-0.418121,14.912216,18.889556,-13.574891,13.909449
17.833134,17.406833,16.498514,14.614013,15.763417,17.604877,-1.724587,-2.512853,16.114420,0.091613,-9.807841,2.513722
18.994033,22.623413,23.668004,21.339060,20.889676,17.421560,5.269969,-5.115497,19.068901,18.222807,3.359715,19.092959
19.076113,17.828716,21.102030,21.745837,21.106684,19.405935,-3.862779,2.476923,19.051063,-5.816903,15.601062,17.815167
18.583413,18.300231,22.227565,23.272758,22.077296,21.147312,-7.189408,-0.509501,19.427889,-5.839228,19.122051,-0.332129
17.052423,20.615142,18.040902,16.721387,15.144689,14.217874,6.623636,-1.009235,15.262237,13.720221,-5.149216,-13.461057
13.547952,11.819085,14.683291,18.007514,19.930814,15.504318,3.339151,0.780154,14.665369,-13.143076,17.255262,17.948041
17.468510,15.586325,14.406611,14.969402,16.779340,16.290510,2.938104,1.878895,15.174463,-2.695924,-5.901772,12.963927
14.457484,20.087168,19.303577,17.305675,15.850825,14.843520,4.164092,-7.439316,14.128050,9.809905,13.732200,-18.116978
22.587641,21.794044,21.005775,15.921200,15.760649,20.037996,-7.506695,-1.875227,17.610792,7.014404,-19.224995,13.762955
21.196442,21.863947,21.796630,21.023959,19.232944,18.466386,1.922140,4.239907,19.837272,13.183705,1.396624,7.084018
15.683612,14.855579,17.228744,19.274049,17.764040,15.265999,0.267906,4.793593,15.678474,-0.115320,15.958301,6.926878
23.552244,18.515719,15.998212,18.605814,21.438413,23.433728,1.135768,6.391686,18.997699,-18.047601,-13.850890,9.071065
15.615459,18.372839,15.912346,13.339587,11.133384,12.901244,1.278955,-0.833443,14.055554,18.663007,-9.923281,-14.671532
22.042791,19.423370,19.881691,19.752440,20.559657,22.166083,-4.640525,2.202537,19.753179,-8.135990,-4.183393,9.643435
17.598911,15.529589,17.397604,21.253941,22.325608,18.118493,5.232245,4.479493,16.925839,-7.333186,17.744100,18.114423
22.269892,22.700585,21.544357,18.163740,16.245027,18.686799,-2.906280,2.423473,19.358944,17.668384,-11.769163,4.449836
17.360206,19.634513,20.492797,20.596730,16.697375,16.321875,-0.919757,3.949727,17.655889,16.521189,5.849885,-15.312569
18.331602,17.439173,16.747583,16.225582,13.043617,16.303909,-5.057563,5.760718,14.006748,15.952027,-12.679594,-11.678779
17.205397,16.712058,15.958985,15.035401,16.858594,19.468828,-3.770905,-4.829032,15.434156,-6.969180,-4.503461,-9.972432
17.635398,17.410525,16.910061,14.423260,16.363945,20.224127,-6.826584,-7.364941,13.621357,-3.096553,-5.325572,-11.328377
15.176124,15.440753,15.174168,18.576960,16.522261,14.458462,3.992395,6.409769,13.639744,-1.831349,3.739061,-12.263912
18.467603,16.784318,15.720801,16.487027,18.074131,19.956464,-1.745106,-0.718590,17.232731,-10.034998,-6.662663,-7.090188
15.581791,15.352022,14.411226,15.937884,16.264371,16.046276,1.972576,0.982240,15.171048,-5.341883,-0.963444,-6.580393
18.698767,19.630527,21.192225,19.337242,20.010072,20.916421,-5.661836,-7.270933,17.522582,-2.116357,3.486003,0.422844
13.136811,13.830683,15.599132,13.808369,13.258286,12.731619,-2.045099,-1.478730,13.143467,4.698852,3.839955,9.997934
17.532460,18.359122,21.207906,20.578256,19.058766,18.835061,-5.638343,-1.739636,18.127403,2.998314,12.045851,1.377843
13.903141,12.160950,13.628441,14.314560,13.919149,13.989953,-2.305131,2.367274,12.951246,-4.053115,4.087059,4.846964
20.483813,17.709684,18.674729,20.339044,22.589935,21.907103,-0.286645,1.049951,19.924826,-15.222912,2.282192,14.772183
17.901655,14.217285,12.949096,13.507631,16.940708,17.770086,1.061741,0.956336,15.044840,-13.096315,-11.314502,17.184412
18.558765,17.810036,17.792303,16.483598,15.620607,15.087875,1.117509,4.496741,15.714777,13.223612,0.424691,18.752940
18.954137,21.624461,22.356097,20.982462,21.726972,18.867572,4.820633,-6.203733,18.908733,8.129027,2.607007,14.185422
20.139607,20.729758,16.421263,15.352483,18.018498,20.269549,5.075763,-5.140755,16.576880,-10.118199,-17.014301,-14.825659
16.236328,15.491980,14.725382,13.371055,15.936949,16.745571,0.096972,-3.618913,14.681498,-6.062127,-9.821676,7.838320
14.518255,12.668721,12.582895,14.205540,14.080629,14.135100,0.049611,3.534955,12.973693,-4.436616,-0.595765,1.106690
18.108647,17.708151,16.835746,15.957111,14.862884,13.937382,3.297853,5.804898,14.276092,18.715957,-1.031651,14.695787
17.409035,20.408855,22.135730,20.492592,17.297139,15.340676,0.582948,0.680425,18.597587,19.305434,10.966080,6.226918
16.871178,17.393612,17.385799,20.639658,21.479331,18.293776,6.505601,0.652661,17.285750,-10.992140,10.329724,-4.111992
19.064469,20.472417,18.120351,16.262238,19.702151,18.423776,7.185147,-7.769178,14.927480,4.773195,-18.535221,11.316930
18.976114,20.037471,20.179229,19.193716,16.548567,15.676975,1.578845,4.893076,17.442681,17.762493,2.828301,5.803927
17.805274,18.229655,17.022185,19.693774,21.064122,20.305615,3.623025,-1.700304,18.143595,-16.237638,3.927221,-17.998962
15.187324,13.437162,14.497090,14.446787,17.083973,16.951089,-1.163475,-2.470139,14.628669,-14.207728,-1.856337,11.989522
20.024760,15.078728,17.607810,21.041405,20.994141,22.137431,-7.860846,7.938451,15.749960,-19.447691,4.724184,-2.584426
21.612476,22.575057,18.476613,14.733830,16.976176,21.143019,0.495386,-7.934644,17.215245,3.144587,-18.804570,-16.989489
15.078594,15.052536,16.153465,16.702315,15.009018,16.561424,-4.563736,0.835060,14.656984,3.871952,4.326071,-13.601388
20.650721,19.238890,19.232661,19.742077,19.046114,21.308686,-5.067176,2.379997,18.798118,-0.032752,-4.597130,-11.331967
20.751070,21.979486,18.870880,17.939415,20.323965,20.313212,7.256741,-5.474394,17.633269,-2.222420,-11.593969,-3.457479
18.370283,18.741791,14.767476,13.608228,17.023767,19.284106,3.911059,-5.964593,14.972057,-13.135344,-15.846866,-11.613577
20.077290,20.204793,21.230489,20.310354,17.374061,18.291721,-4.073559,4.770116,18.344926,12.641186,1.868611,0.281300
20.562144,15.455769,15.437979,16.166414,16.227674,19.677690,-6.302323,7.762678,13.796242,-11.591310,-9.653763,8.727272
18.457717,20.269996,20.490366,24.429624,22.964571,19.165046,7.987471,4.529894,18.462330,-8.878537,11.315925,-19.327139
14.891063,16.328704,15.109636,14.187116,15.185786,14.884833,2.620210,-3.271875,14.262365,1.464590,-2.988057,-1.845075
16.730589,16.746036,20.273212,21.404600,22.049321,18.698293,-0.487057,-1.876947,18.787601,-8.723189,16.186665,17.797330
15.648608,13.185571,15.189623,14.735353,14.590247,16.744750,-6.921414,0.998068,13.018143,-7.815865,-0.130336,3.533050
14.977581,12.757749,10.393478,14.097571,14.730535,16.778414,0.149029,2.963754,12.963602,-14.711254,-11.019135,-18.683422
16.971352,15.472625,12.340029,12.650667,15.008496,17.681396,0.846105,-1.250103,14.600032,-10.759966,-15.265948,-8.392367
12.242675,15.016545,16.758609,15.782585,14.506440,14.794344,-2.993644,-4.838792,13.274084,6.249600,15.333608,-10.169551
22.641839,21.622285,20.348819,19.277689,18.128445,20.344637,-2.202185,4.487994,19.584970,7.667024,-11.029714,-0.261089
17.751711,21.070275,23.390313,23.173270,19.831965,15.809567,3.987773,2.009684,19.429291,18.997656,18.798779,8.510515
18.239643,16.745090,16.103830,20.421717,21.236594,19.478768,4.827102,4.734276,17.196617,-15.837223,3.264824,-7.551956
22.178027,21.966852,18.307613,17.000524,18.859020,21.964121,1.611148,-3.626079,19.324519,-3.469896,-16.912571,-14.607428
15.429127,14.702134,13.599931,13.696836,13.849956,16.819315,-3.263608,-0.859511,13.856473,-1.754856,-6.114247,-14.839097
14.924034,19.476070,21.563304,19.752127,19.092130,15.543082,2.837928,-7.370987,16.383545,12.352833,12.412442,10.017078
17.805735,17.420468,18.798383,20.374230,18.258173,17.714906,-1.596716,5.062045,17.390391,2.437589,6.934022,-5.752403
15.862351,20.535138,22.062601,20.885522,19.282983,17.663749,0.744599,-7.572155,17.453875,9.094429,19.847829,-11.200416
15.798585,17.588557,16.593442,16.210688,15.769102,15.516788,2.333634,-1.551308,15.732270,3.878973,0.095821,-8.090954
22.221910,20.361947,17.233559,17.244546,19.520260,21.281605,3.022881,0.493985,19.197725,-5.752287,-17.261479,2.336969
12.682567,14.736417,16.189598,14.439926,16.474637,13.481870,2.491343,-6.227228,12.496795,1.943293,-0.520721,18.115998
